5.94581e-06	1.49561e-05	-3.58048e-05	-0.912089	155.796
5.64627e-05	4.16509e-05	4.08333e-05	0.502997	59.8016
7.97682e-05	2.78673e-05	4.55976e-05	0.474905	61.6468
0.000125325	4.33858e-05	0.000106161	0.62492	51.3237
4.94311e-05	-7.90172e-05	-1.60933e-06	-0.017264	90.9892
7.54478e-05	-1.76195e-05	4.15964e-05	0.47302	61.7695
0.000101984	3.06198e-05	4.68831e-05	0.402962	66.2365
2.65687e-05	-1.46384e-05	8.49872e-05	0.941806	19.643
-4.50292e-06	-4.16656e-05	-7.59864e-06	-0.178407	100.277
0.000111528	-8.23016e-05	6.32073e-05	0.414911	65.4863
0.000112787	-7.86265e-06	8.06379e-05	0.580668	54.5025
6.22755e-05	-8.69809e-07	7.66657e-05	0.77616	39.0897
8.97024e-05	-4.7241e-05	2.55308e-05	0.244204	75.8652
0.000130666	2.38212e-06	6.92229e-05	0.468075	62.0906
6.2771e-05	2.66875e-05	1.96459e-05	0.276774	73.9322
1.76929e-05	1.62714e-06	5.16876e-05	0.945687	18.9703
2.21278e-05	-4.95015e-07	1.42167e-05	0.540438	57.2865
5.44827e-05	-1.74546e-05	-3.76313e-05	-0.549545	123.336
4.41012e-05	-7.83968e-05	-2.28376e-05	-0.246085	104.246
1.48157e-05	-0.00013424	3.41655e-06	0.0252893	88.5509
8.53029e-05	-6.53056e-05	-2.93878e-05	-0.263857	105.299
7.90351e-05	-2.88103e-05	-3.26489e-05	-0.361817	111.212
4.51832e-05	-7.05935e-05	2.60078e-05	0.29636	72.7609
8.60161e-05	-3.16201e-05	3.6592e-05	0.370818	68.2339
5.84419e-05	-0.000102698	-5.24889e-06	-0.0443773	92.5435
2.02666e-05	4.89272e-06	-2.391e-05	-0.753707	138.913
9.26767e-05	-4.68829e-05	7.4621e-05	0.583488	54.3037
1.14103e-05	-8.28317e-05	-8.64368e-05	-0.718746	135.951
4.78218e-05	1.42805e-05	-5.37262e-05	-0.732658	137.11
3.43691e-05	8.90951e-05	6.73111e-05	0.576131	54.8211
1.5905e-05	-5.90868e-06	-1.33416e-05	-0.618116	128.179
-1.47339e-05	-3.47982e-05	-3.69234e-05	-0.698868	134.336
5.57543e-05	-3.02072e-05	1.31232e-05	0.202658	78.3076
3.93147e-05	-6.76456e-05	2.16984e-05	0.267243	74.4997
1.48626e-05	-3.38353e-05	1.81455e-05	0.440744	63.8487
